fecha,sku,qty
2022-12-11,ARDU002,1
2022-12-11,COKA002,1
2022-12-10,PUSD009,1
2022-12-10,PUDU002,1
2022-12-10,ANDU006,1
2022-12-10,ANSD016,1
2022-12-10,CODU014,1
2022-12-10,ARKA020,1
2022-12-10,COKA028,1
2022-12-10,COSD013,3
2022-12-10,CODU013,1
2022-12-10,ARDU015,1
2022-12-10,COKA030,1
2022-12-10,ANSD005,2
2022-12-09,COSD002,1
2022-12-09,COKA019,1
2022-12-09,COKA015,1
2022-12-08,ARLA001,1
2022-12-08,CODU003,1
2022-12-08,CODU008,1
2022-12-08,COLA002,1
2022-12-08,ARLA001,1
2022-12-07,COLA010,1
2022-12-07,COSD009,1
2022-12-07,ARLA001,1
2022-12-07,ARKA012,1
2022-12-07,CODU008,1
2022-12-07,ARLA003,1
2022-12-07,COSD002,1
2022-12-07,CODU008,1
2022-12-06,PUKA005,1
2022-12-06,COKA016,1
2022-12-06,COSD011,1
2022-12-06,ARSD001,1
2022-12-06,CODU008,1
2022-12-06,COSD020,1
2022-12-06,PUDU001,2
2022-12-06,PUSD009,1
2022-12-06,PUKA004,1
2022-12-06,ARKA008,1
2022-12-05,CODU013,1
2022-12-05,COKA019,2
2022-12-05,ARSD007,1
2022-12-05,COSD020,1
2022-12-05,ANDU005,1
2022-12-05,COSD017,1
2022-12-05,COSD023,1
2022-12-05,ANSD005,1
2022-12-05,ARDU013,1
2022-12-05,ARDU012,1
2022-12-05,CODU008,1
2022-12-05,ANDU004,1
2022-12-05,COLA006,1
2022-12-04,COSD015,1
2022-12-04,COSD002,1
2022-12-04,ARDU011,1
2022-12-04,ARDU010,1
2022-12-04,ARDU008,1
2022-12-04,COSD013,1
2022-12-04,COLA006,1
2022-12-03,COKA030,3
2022-12-03,CODU010,1
2022-12-03,PUDU001,1
2022-12-02,ARDU012,1
2022-12-02,CODU008,1
2022-12-02,PUSD007,1
2022-12-02,PUSD004,1
2022-12-02,ANSD006,1
2022-12-02,COKA004,1
2022-12-01,COKA003,1
2022-12-01,COSD021,1
2022-12-01,PUDU001,1
2022-12-01,COKA011,1
2022-12-01,COLA005,1
2022-12-01,CODU008,2
2022-12-01,COSD021,2
2022-11-30,ARDU012,1
2022-11-30,ARDU003,1
2022-11-30,CODU008,1
2022-11-30,ANSD007,1
2022-11-30,PUSD007,1
2022-11-30,COSD011,2
2022-11-30,PUSD010,1
2022-11-30,PUSD009,1
2022-11-30,ARSD001,1
2022-11-30,COSD014,1
2022-11-30,COKA004,1
2022-11-29,ARDU003,1
2022-11-28,COKA012,1
2022-11-28,PUSD009,1
2022-11-27,COSD021,1
2022-11-27,ANSD016,1
2022-11-27,COLA001,1
2022-11-27,CODU008,2
2022-11-27,PUKA009,1
2022-11-26,PUKA007,1
2022-11-26,ANDV001,1
2022-11-26,CODU010,1
2022-11-26,ARDU014,1
2022-11-26,CODU012,3
2022-11-26,COLA009,7
2022-11-26,COKA012,1
2022-11-25,COLA008,3
2022-11-25,PUKA007,1
2022-11-25,COLA006,1
2022-11-25,COLA002,1
2022-11-25,COKA018,1
2022-11-25,COKA014,1
2022-11-24,COLA007,1
2022-11-24,COLA007,1
2022-11-24,COSD022,1
2022-11-24,COKA012,1
2022-11-24,CODU005,1
2022-11-24,ARDU015,1
2022-11-24,ARKA020,1
2022-11-24,COLA001,1
2022-11-24,ANDV001,1
2022-11-23,COSD014,1
2022-11-23,ARSD004,1
2022-11-23,COLA004,1
2022-11-22,PUDU001,1
2022-11-22,ANDU001,1
2022-11-22,COLA001,3
2022-11-21,COLA002,1
2022-11-21,CODU011,2
2022-11-21,CODU008,1
2022-11-21,ANDU001,1
2022-11-21,PUKA006,1
2022-11-20,COSD021,1
2022-11-20,ARKA010,1
2022-11-20,ARDU009,1
2022-11-20,ARDU004,1
2022-11-20,CODU011,1
2022-11-20,COKA012,1
2022-11-20,COSD002,1
2022-11-20,PUKA009,1
2022-11-20,COSD002,2
2022-11-19,ARDV003,2
2022-11-19,ANSD006,1
2022-11-19,PUSD005,1
2022-11-19,COSD021,1
2022-11-19,ANSD016,1
2022-11-19,ARSD009,1
2022-11-19,PUSD010,1
2022-11-19,COSD003,1
2022-11-19,COLA009,1
2022-11-19,COKA017,1
2022-11-19,PUSD010,4
2022-11-18,CODU011,1
2022-11-18,PUSD005,1
2022-11-18,ARSD005,1
2022-11-18,ARSD004,1
2022-11-18,ANSD005,1
2022-11-17,COSD011,1
2022-11-17,COSD023,1
2022-11-17,COKA003,1
2022-11-17,PUSD009,1
2022-11-17,COKA004,1
2022-11-17,COLA005,1
2022-11-17,ANDU001,1
2022-11-17,COLA010,1
2022-11-17,ARDU008,2
2022-11-16,COSD011,1
2022-11-16,ARSD009,1
2022-11-16,COLA006,1
2022-11-16,COSD024,1
2022-11-16,COLA008,1
2022-11-16,COLA009,1
2022-11-16,PUKA008,1
2022-11-16,PUKA007,1
2022-11-16,ARDU007,1
2022-11-16,PUDU004,1
2022-11-16,CODU008,1
2022-11-15,COKA032,1
2022-11-15,PUSD009,1
2022-11-15,CODU008,1
2022-11-15,CODU005,1
2022-11-15,CODU010,1
2022-11-15,CODU001,1
2022-11-15,ARDU016,1
2022-11-15,ARDU015,1
2022-11-15,ARDU013,1
2022-11-15,ARDU009,1
2022-11-15,ARDU011,1
2022-11-15,ARDU008,1
2022-11-15,ARDU007,1
2022-11-15,ARDU010,1
2022-11-15,ARDU004,1
2022-11-15,ARDU006,1
2022-11-15,ARDU003,1
2022-11-15,ARDU001,1
2022-11-15,ANDU006,1
2022-11-15,ANDU005,1
2022-11-15,ANDU001,1
2022-11-15,PUKA004,1
2022-11-15,COSD014,1
2022-11-15,COSD009,1
2022-11-15,COLA006,1
2022-11-15,COLA005,1
2022-11-15,COKA004,1
2022-11-15,COLA008,1
2022-11-15,COLA007,1
2022-11-15,COKA014,1
2022-11-15,COKA005,1
2022-11-15,COKA001,1
2022-11-15,ANDV002,1
2022-11-15,ARDU014,1
2022-11-15,ARKA013,1
2022-11-15,ARLA002,1
2022-11-15,ARKA010,1
2022-11-15,ARKA009,1
2022-11-15,ARKA012,1
2022-11-15,ARLA001,1
2022-11-15,ARSD009,1
2022-11-15,COKA004,1
2022-11-15,COKA019,1
2022-11-15,CODU012,1
2022-11-15,ARDU014,1
2022-11-15,ARKA013,1
2022-11-15,ARKA011,1
2022-11-14,CODU008,1
2022-11-14,ARDU002,1
2022-11-14,PUSD010,1
2022-11-14,CODU008,1
2022-11-13,COKA009,1
2022-11-13,COLA005,1
2022-11-13,ARDU016,2
2022-11-12,CODU012,1
2022-11-12,ARDU014,1
2022-11-11,CODU008,1
2022-11-11,COSD004,1
2022-11-11,COSD022,3
2022-11-11,CODU008,1
2022-11-11,ARDU007,1
2022-11-11,ANSD016,2
2022-11-11,COKA018,1
2022-11-10,CODU001,1
2022-11-10,CODV008,1
2022-11-10,ANSD006,1
2022-11-10,COSD007,1
2022-11-10,COLA008,2
2022-11-10,CODU012,1
2022-11-10,CODU008,1
2022-11-10,PUSD010,1
2022-11-10,ANKA031,1
2022-11-09,PUDU003,4
2022-11-09,ACPA014,1
2022-11-09,COLA008,1
2022-11-09,COKA015,1
2022-11-09,ARSD001,1
2022-11-09,ANKA031,1
2022-11-09,ANDU002,3
2022-11-09,CODU003,1
2022-11-09,COKA028,1
2022-11-09,CODU012,1
2022-11-09,PUSD010,2
2022-11-08,CODU010,2
2022-11-08,COKA012,2
2022-11-08,ANDV004,2
2022-11-07,PUKA005,1
2022-11-07,COSD011,2
2022-11-07,COKA019,1
2022-11-05,ARKA010,3
2022-11-04,CODU009,1
2022-11-03,PUKA004,1
2022-11-03,COLA002,1
2022-11-03,ARLA001,1
2022-11-03,COKA018,1
2022-11-03,COKA017,1
2022-11-03,ARDU012,1
2022-11-03,PUKA008,1
2022-11-02,ARDU012,1
2022-11-02,COLA002,1
2022-11-02,COKA015,2
2022-11-02,ARDU003,1
2022-11-01,ARDU011,1
2022-11-01,ARKA013,1
2022-11-01,ARKA011,1
2022-11-01,COLA003,3
2022-11-01,COLA008,2
2022-10-31,CODU008,2
2022-10-31,PUSD008,2
2022-10-31,COSD024,2
2022-10-31,COLA006,1
2022-10-31,CODU011,1
2022-10-31,ANSD005,1
2022-10-31,ARDU002,1
2022-10-31,COSD023,1
2022-10-31,COLA002,1
2022-10-31,ARLA001,1
2022-10-31,PUKA005,1
2022-10-31,COKA012,1
2022-10-30,CODU003,4
2022-10-30,CODU001,4
2022-10-30,ANDU001,1
2022-10-29,CODU008,1
2022-10-29,CODU003,1
2022-10-29,COSD021,1
2022-10-29,PUDU003,1
2022-10-29,PUSD010,1
2022-10-29,ANDU001,1
2022-10-29,ARDU010,1
2022-10-29,ARDU009,1
2022-10-29,ARDU005,1
2022-10-29,PUSD005,1
2022-10-29,COSD021,1
2022-10-29,ARSD005,1
2022-10-29,COKA002,1
2022-10-29,COKA032,1
2022-10-29,COKA015,1
2022-10-29,ARSD005,1
2022-10-29,COSD023,1
2022-10-28,COSD025,1
2022-10-27,PUDU002,1
2022-10-27,ARDU002,1
2022-10-27,ARDU008,1
2022-10-27,ANKA029,1
2022-10-27,ANKA031,2
2022-10-27,PUSD008,1
2022-10-27,ANSD005,1
2022-10-27,ARDU005,2
2022-10-27,COLA001,1
2022-10-26,PUSD009,1
2022-10-26,COSD021,2
2022-10-25,CODU008,1
2022-10-25,COSD003,1
2022-10-25,ANDU003,1
2022-10-25,ARDU014,1
2022-10-25,CODU012,1
2022-10-25,ARSD001,1
2022-10-25,ANSD005,1
2022-10-25,COSD002,1
2022-10-25,CODU003,1
2022-10-25,ARDU002,1
2022-10-25,COKA018,2
2022-10-25,COLA001,4
2022-10-24,COSD002,1
2022-10-24,ANSD005,1
2022-10-24,PUKA005,1
2022-10-24,PUKA007,1
2022-10-24,COSD021,2
2022-10-24,ARDV003,3
2022-10-23,COKA026,1
2022-10-23,CODU008,1
2022-10-23,ARLA002,1
2022-10-23,ARLA002,1
2022-10-22,ARKA011,1
2022-10-22,ARDU003,1
2022-10-22,COKA014,1
2022-10-22,ARLA001,1
2022-10-22,COLA006,1
2022-10-21,ARKA008,1
2022-10-21,PUSD010,1
2022-10-20,ARDV003,3
2022-10-20,COKA015,1
2022-10-20,ANSD016,1
2022-10-20,ARDU005,2
2022-10-20,PUKA005,3
2022-10-20,CODU008,1
2022-10-20,CODU008,1
2022-10-20,PUSD007,1
2022-10-19,ANDV001,1
2022-10-19,COKA013,1
2022-10-19,ARDU016,1
2022-10-19,COSD011,3
2022-10-18,ARSD005,1
2022-10-18,ARDU007,1
2022-10-18,PUKA009,1
2022-10-18,PUSD010,1
2022-10-18,CODU008,1
2022-10-18,CODU003,1
2022-10-17,COSD021,1
2022-10-17,CODU005,1
2022-10-17,COLA007,1
2022-10-17,ARLA002,1
2022-10-17,ARDU001,1
2022-10-17,ARDU005,3
2022-10-17,COSD014,1
2022-10-17,ARDU003,1
2022-10-17,ARKA011,1
2022-10-17,ARKA010,2
2022-10-15,ANDU004,1
2022-10-15,PUDU002,1
2022-10-15,CODU009,1
2022-10-15,COSD010,1
2022-10-15,PUDU003,1
2022-10-15,CODU008,1
2022-10-15,ANKA026,1
2022-10-15,CODU011,1
2022-10-15,COLA006,1
2022-10-14,COLA008,1
2022-10-14,PUKA005,1
2022-10-14,PUSD005,1
2022-10-14,ARDU005,1
2022-10-14,CODU008,1
2022-10-14,COLA006,1
2022-10-14,COLA005,1
2022-10-13,ARDV003,2
2022-10-13,ANDU001,1
2022-10-13,COKA032,4
2022-10-13,PUSD009,1
2022-10-13,ARDU002,1
2022-10-13,ARSD004,1
2022-10-13,ACPA016,1
2022-10-13,PUSD004,2
2022-10-13,ARDU005,2
2022-10-12,ARDU003,1
2022-10-12,CODU008,1
2022-10-12,PUKA009,1
2022-10-12,COKA028,1
2022-10-12,COKA017,1
2022-10-12,ANDU001,1
2022-10-12,CODV002,1
2022-10-12,CODU001,1
2022-10-12,CODU008,1
2022-10-12,ANDU004,1
2022-10-12,ARDU004,1
2022-10-12,PUDU002,1
2022-10-12,COSD021,1
2022-10-12,COSD005,1
2022-10-12,ARSD004,1
2022-10-12,COKA016,1
2022-10-11,ANSD005,1
2022-10-11,COSD002,1
2022-10-11,COSD025,1
2022-10-11,COSD003,1
2022-10-11,ARDU001,1
2022-10-11,ANDU003,1
2022-10-11,ANDU005,1
2022-10-11,ANSD005,1
2022-10-11,COSD004,1
2022-10-11,COSD011,1
2022-10-11,COSD009,1
2022-10-11,COKA008,1
2022-10-11,ARDV003,1
2022-10-10,COKA010,1
2022-10-10,COLA006,1
2022-10-10,ARDU012,1
2022-10-10,COSD013,1
2022-10-10,ARSD009,1
2022-10-10,ARSD001,1
2022-10-10,ANSD006,1
2022-10-10,ARSD002,1
2022-10-10,COKA030,1
2022-10-10,ANDV001,2
2022-10-10,COSD013,1
2022-10-10,ARSD009,1
2022-10-10,ANSD005,1
2022-10-09,PUSD009,1
2022-10-09,ARSD001,1
2022-10-09,COSD021,1
2022-10-09,ANSD016,1
2022-10-09,COLA001,1
2022-10-09,COLA005,1
2022-10-09,COLA001,1
2022-10-09,COLA005,1
2022-10-09,ANSD016,1
2022-10-08,ACPA014,6
2022-10-08,CODU009,1
2022-10-08,ARDU007,1
2022-10-08,CODU008,1
2022-10-08,CODU008,2
2022-10-08,PUDU002,1
2022-10-08,ARDU011,1
2022-10-08,ARDU007,1
2022-10-08,ARDU003,1
2022-10-08,CODU009,1
2022-10-08,ARDU016,3
2022-10-08,ARDU011,3
2022-10-08,ARDU011,2
2022-10-07,PUSD010,1
2022-10-07,COSD011,2
2022-10-07,COLA001,1
2022-10-07,COKA002,1
2022-10-07,CODU008,1
2022-10-07,ANSD006,1
2022-10-07,COSD011,1
2022-10-07,PUSD010,2
2022-10-06,ANDV001,1
2022-10-06,ARSD003,2
2022-10-06,CODU010,1
2022-10-06,COLA007,1
2022-10-06,ARLA002,1
2022-10-05,COKA019,1
2022-10-05,COKA019,3
2022-10-05,ANKA030,1
2022-10-05,COKA026,1
2022-10-05,ARDU012,1
2022-10-05,ARDU011,1
2022-10-05,ARDU004,1
2022-10-05,CODU012,1
2022-10-05,COKA028,1
2022-10-05,COKA018,1
2022-10-05,CODU001,1
2022-10-05,COKA008,1
2022-10-05,COSD010,1
2022-10-05,ARKA011,1
2022-10-05,ANKA029,1
2022-10-05,CODU005,1
2022-10-05,ARDU001,1
2022-10-05,CODU008,1
2022-10-05,ANDU001,1
2022-10-04,CODV008,1
2022-10-04,ANKA028,1
2022-10-04,CODU009,1
2022-10-03,ARDU011,1
2022-10-03,ARKA013,1
2022-10-03,ARLA002,1
2022-10-03,ARDU010,1
2022-10-03,CODV008,3
2022-10-03,ARDU005,2
2022-10-03,CODU011,1
2022-10-03,ARDU012,1
2022-10-02,ANSD005,1
2022-10-02,ANKA027,1
2022-10-02,ANDV001,1
2022-10-02,ARKA011,1
2022-10-02,CODU011,1
2022-10-02,COLA008,1
2022-10-02,COKA009,2
2022-10-01,ANDU005,1
2022-10-01,ARDU007,1
2022-10-01,ARDU002,1
2022-09-30,COKA019,2
2022-09-30,CODV002,2
2022-09-29,ANSD005,1
2022-09-29,COKA019,1
2022-09-29,COKA016,1
2022-09-29,ARSD007,1
2022-09-29,PUSD007,1
2022-09-29,PUKA008,1
2022-09-29,COKA003,1
2022-09-29,COKA028,1
2022-09-29,ANKA027,2
2022-09-28,PUKA006,1
2022-09-28,COSD021,1
2022-09-28,COSD020,1
2022-09-28,PUSD007,1
2022-09-28,ANSD007,1
2022-09-27,PUSD004,1
2022-09-27,PUSD004,1
2022-09-27,ANSD006,1
2022-09-27,ARSD002,1
2022-09-27,ARDU005,1
2022-09-27,COLA006,1
2022-09-27,ARKA011,1
2022-09-27,ARDU010,1
2022-09-27,COLA008,1
2022-09-26,PUSD009,1
2022-09-26,ACPA016,2
2022-09-26,COKA019,1
2022-09-26,ARSD003,3
2022-09-26,COKA019,1
2022-09-26,COSD005,1
2022-09-25,COKA010,1
2022-09-25,COLA004,1
2022-09-25,ARLA002,1
2022-09-25,ARDU012,1
2022-09-25,ANDV004,1
2022-09-25,ANDV001,2
2022-09-25,COKA015,1
2022-09-25,COKA018,1
2022-09-23,ARSD007,1
2022-09-23,PUSD010,1
2022-09-23,PUKA006,1
2022-09-23,PUKA005,1
2022-09-23,ARKA009,1
2022-09-22,COKA014,2
2022-09-22,COKA016,1
2022-09-22,COKA008,1
2022-09-22,PUSD010,1
2022-09-22,COSD022,1
2022-09-21,CODU009,1
2022-09-21,COKA015,1
2022-09-21,COLA006,1
2022-09-21,ARLA001,1
2022-09-21,COLA001,1
2022-09-20,CODU008,1
2022-09-20,ARDU013,1
2022-09-20,ARDU012,1
2022-09-20,ARDU010,1
2022-09-20,ANDU001,1
2022-09-20,COLA008,1
2022-09-20,COLA007,1
2022-09-20,PUKA007,1
2022-09-20,ARKA013,1
2022-09-20,COSD021,1
2022-09-20,COSD022,1
2022-09-20,COSD007,1
2022-09-20,ANKA026,1
2022-09-20,COKA002,1
2022-09-20,COSD011,1
2022-09-20,PUSD009,1
2022-09-20,ANSD005,1
2022-09-19,COLA008,1
2022-09-19,ARKA008,1
2022-09-19,CODU008,2
2022-09-18,COLA008,1
2022-09-17,COKA017,1
2022-09-17,ARDU004,1
2022-09-17,ARDU006,1
2022-09-17,CODU008,1
2022-09-16,ARDU002,1
2022-09-16,CODU003,1
2022-09-16,ANKA026,1
2022-09-15,ANKA025,1
2022-09-15,COKA019,1
2022-09-15,PUSD010,2
2022-09-15,ARDU010,3
2022-09-14,COLA008,1
2022-09-13,COLA002,1
2022-09-13,COLA008,1
2022-09-12,PUKA005,1
2022-09-12,PUKA005,1
2022-09-12,CODU008,1
2022-09-12,PUKA005,1
2022-09-11,ARKA010,1
2022-09-11,ANDV001,1
2022-09-11,ANSD016,1
2022-09-11,PUSD008,1
2022-09-09,PUKA004,2
2022-09-09,COLA008,1
2022-09-09,ACPA016,1
2022-09-09,COKA009,1
2022-09-09,ANDV001,2
2022-09-06,COLA008,1
2022-09-06,PUSD007,1
2022-09-06,PUDU001,1
2022-09-06,ANDU001,1
2022-09-06,ANDU005,1
2022-09-06,CODU008,1
2022-09-06,PUDU001,1
2022-09-06,COLA007,1
2022-09-06,COKA018,1
2022-09-06,PUKA006,1
2022-09-06,ANDU005,1
2022-09-06,COKA009,1
2022-09-06,CODU008,1
2022-09-05,COSD021,1
2022-09-05,COLA008,1
2022-09-05,ANSD016,1
2022-09-05,PUKA008,1
2022-09-05,PUKA006,1
2022-09-04,PUSD008,1
2022-09-04,COKA002,1
2022-09-04,ANDU003,1
2022-09-04,ARDU009,1
2022-09-04,COKA012,1
2022-09-04,PUSD005,1
2022-09-04,ARDU005,1
2022-09-03,PUKA007,1
2022-09-03,COLA002,1
2022-09-03,ARLA001,1
2022-09-03,ARKA011,1
2022-09-03,ARDV003,1
2022-09-03,ARLA002,1
2022-09-03,COKA019,1
2022-09-03,CODU008,1
2022-09-03,PUSD007,1
2022-09-03,ARDU012,1
2022-09-02,COSD023,1
2022-09-02,COSD005,1
2022-09-02,PUSD005,1
2022-09-02,ANSD006,1
2022-09-02,COSD010,1
2022-09-02,ARDU010,1
2022-09-02,ANDU001,1
2022-09-02,PUKA006,1
2022-09-02,ARDV003,3
2022-09-02,COKA002,1
2022-09-02,ACPA016,1
2022-09-02,ARDU006,1
2022-09-02,PUSD006,1
2022-09-02,CODU008,1
2022-09-02,ANSD007,1
2022-09-02,ARDU006,1
2022-09-01,COKA013,1
2022-09-01,ANKA025,1
2022-09-01,COKA018,1
2022-09-01,PUKA008,2
2022-08-31,CODU008,1
2022-08-31,CODU003,1
2022-08-31,ANDV003,1
2022-08-30,ANDV004,1
2022-08-30,ARKA003,1
2022-08-30,COSD011,2
2022-08-30,COLA008,1
2022-08-30,ANSD005,1
2022-08-29,COLA001,1
2022-08-29,COSD017,1
2022-08-29,ANDV001,1
2022-08-29,ANSD005,1
2022-08-29,ARDU008,1
2022-08-29,ARSD007,1
2022-08-29,COSD021,1
2022-08-28,COLA006,1
2022-08-28,CODU003,1
2022-08-28,ARDU013,1
2022-08-28,COKA004,1
2022-08-28,ARKA008,1
2022-08-28,ARDU011,1
2022-08-28,ARKA009,1
2022-08-27,CODU008,1
2022-08-27,ARKA013,1
2022-08-26,ARLA002,2
2022-08-26,COKA017,1
2022-08-26,ANDU003,1
2022-08-26,CODV008,1
2022-08-26,COKA018,1
2022-08-26,COSD011,3
2022-08-26,ARKA008,2
2022-08-26,COKA011,1
2022-08-26,COKA001,1
2022-08-26,COLA007,1
2022-08-25,COKA005,3
2022-08-25,COSD011,2
2022-08-25,COLA006,1
2022-08-25,CODU001,1
2022-08-25,COSD004,1
2022-08-25,PUSD006,1
2022-08-25,ANDU003,1
2022-08-25,ANSD007,1
2022-08-24,ARDU012,1
2022-08-24,COKA019,1
2022-08-24,COLA002,1
2022-08-24,ARLA001,1
2022-08-24,ARKA009,1
2022-08-24,ANSD017,1
2022-08-24,COLA003,1
2022-08-24,COSD014,1
2022-08-24,CODU011,1
2022-08-24,COKA015,1
2022-08-24,ACPA016,1
2022-08-24,ACPA014,1
2022-08-23,COLA008,1
2022-08-23,ARLA002,3
2022-08-22,COLA008,1
2022-08-21,COKA019,1
2022-08-21,COKA003,1
2022-08-21,CODU005,1
2022-08-21,ARDU008,1
2022-08-21,ARDU004,1
2022-08-21,COLA008,1
2022-08-21,COLA002,1
2022-08-20,COSD011,1
2022-08-19,CODU008,1
2022-08-19,ARDU006,1
2022-08-19,ARDU004,1
2022-08-19,ARDV003,1
2022-08-19,COSD011,1
2022-08-19,ARDU003,1
2022-08-19,ARDV003,2
2022-08-19,ANSD016,1
2022-08-18,PUSD005,1
2022-08-18,ANSD006,1
2022-08-18,CODU008,1
2022-08-18,COLA001,1
2022-08-17,COSD015,1
2022-08-17,COSD023,1
2022-08-17,COKA015,1
2022-08-17,COKA012,1
2022-08-17,ARDU005,1
2022-08-17,CODU003,1
2022-08-17,COLA004,1
2022-08-17,PUKA005,1
2022-08-17,PUKA006,1
2022-08-16,COSD021,1
2022-08-16,PUSD005,1
2022-08-16,PUKA007,1
2022-08-16,ANDV002,1
2022-08-15,ARLA001,1
2022-08-14,CODU011,1
2022-08-14,COKA001,1
2022-08-14,PUKA009,1
2022-08-14,PUSD008,1
2022-08-14,ARDU003,1
2022-08-14,CODU008,1
2022-08-14,COSD021,1
2022-08-14,COKA012,1
2022-08-14,COKA010,1
2022-08-13,COSD023,2
2022-08-13,COSD015,1
2022-08-13,COKA014,1
2022-08-13,COSD021,1
2022-08-12,COLA007,1
2022-08-12,ARLA002,1
2022-08-12,COLA008,1
2022-08-12,COKA019,1
2022-08-11,COLA008,1
2022-08-11,COLA002,1
2022-08-11,ANSD005,1
2022-08-11,COKA017,3
2022-08-10,ARDU012,1
2022-08-10,CODU008,1
2022-08-10,ACPA013,1
2022-08-10,COLA004,1
2022-08-10,PUKA008,1
2022-08-10,PUKA007,1
2022-08-10,PUKA009,1
2022-08-10,CODU008,1
2022-08-10,COSD022,1
2022-08-10,COSD015,1
2022-08-10,CODU005,1
2022-08-10,COSD004,1
2022-08-10,COSD020,1
2022-08-10,COSD010,1
2022-08-10,ARLA002,1
2022-08-10,COLA002,1
2022-08-09,CODU008,1
2022-08-09,PUKA005,2
2022-08-08,ANDV002,1
2022-08-08,CODU009,1
2022-08-08,PUDU001,1
2022-08-06,ANSD006,1
2022-08-06,COSD022,1
2022-08-05,CODU008,1
2022-08-05,COLA001,1
2022-08-05,COSD013,1
2022-08-05,PUDU001,1
2022-08-05,ANSD017,1
2022-08-05,ANDV001,1
2022-08-04,COLA005,1
2022-08-04,PUKA007,1
2022-08-04,ANDV003,3
2022-08-04,ARKA012,1
2022-08-04,ARKA008,1
2022-08-04,ARLA001,1
2022-08-03,PUSD008,1
2022-08-03,CODU008,2
2022-08-03,ARSD007,1
2022-08-03,ARKA012,1
2022-08-03,COSD010,1
2022-08-03,COLA002,1
2022-08-03,COKA002,1
2022-08-03,COLA006,1
2022-08-03,PUKA006,1
2022-08-02,ANSD016,1
2022-08-02,PUSD009,1
2022-08-02,ANDV004,3
2022-08-02,PUKA006,1
2022-08-01,ANSD005,1
2022-08-01,COSD011,1
2022-08-01,CODU005,1
2022-08-01,ARDU003,1
2022-08-01,ANSD006,1
2022-08-01,COSD007,1
2022-08-01,ARKA011,1
2022-08-01,ARDU008,1
2022-08-01,ARSD005,1
2022-08-01,ANDU003,1
2022-08-01,ARKA011,2
2022-07-31,ARKA009,1
2022-07-31,ARKA008,1
2022-07-31,COKA002,2
2022-07-31,ANSD017,2
2022-07-30,CODU008,3
2022-07-30,CODU008,2
2022-07-30,ANSD016,1
2022-07-30,COKA019,1
2022-07-30,CODU008,1
2022-07-30,ANDU003,1
2022-07-30,COLA007,1
2022-07-29,COLA001,1
2022-07-29,COSD017,1
2022-07-29,CODU008,1
2022-07-29,COLA007,1
2022-07-29,COSD021,1
2022-07-29,COLA004,1
2022-07-29,COKA010,1
2022-07-29,PUKA005,1
2022-07-29,COKA007,1
2022-07-29,COLA008,1
2022-07-29,ARSD004,1
2022-07-29,ANSD016,1
2022-07-29,COLA006,1
2022-07-29,COSD015,1
2022-07-29,COKA012,1
2022-07-29,CODU010,1
2022-07-29,COSD003,1
2022-07-29,COSD002,1
2022-07-29,ANDV003,1
2022-07-29,ANDU005,1
2022-07-29,COSD021,1
2022-07-29,CODU009,1
2022-07-29,ARDU012,3
2022-07-29,ARKA009,1
2022-07-29,ARLA002,1
2022-07-29,COLA006,1
2022-07-28,COSD017,1
2022-07-28,COSD017,1
2022-07-28,ANSD005,1
2022-07-28,ACPA016,1
2022-07-28,COKA013,2
2022-07-27,PUSD006,1
2022-07-27,ANDU003,1
2022-07-27,CODU008,1
2022-07-27,PUSD009,1
2022-07-27,ANSD007,1
2022-07-27,COSD011,1
2022-07-27,CODU009,1
2022-07-27,COSD002,2
2022-07-26,ARDU010,1
2022-07-26,ARDU008,1
2022-07-26,ARLA002,1
2022-07-26,ANDU005,1
2022-07-26,PUSD008,1
2022-07-26,COKA011,1
2022-07-26,COLA008,1
2022-07-26,COSD009,1
2022-07-26,COSD011,1
2022-07-26,COLA004,1
2022-07-26,COKA014,1
2022-07-26,PUSD005,1
2022-07-26,COKA012,1
2022-07-26,COKA018,1
2022-07-26,ANDU001,1
2022-07-26,ANSD005,1
2022-07-25,COSD021,1
2022-07-25,CODU008,2
2022-07-25,CODU008,1
2022-07-25,ANDV001,1
2022-07-25,ARDU001,1
2022-07-25,ANSD016,1
2022-07-25,ANDV004,1
2022-07-24,COSD011,1
2022-07-24,COSD011,1
2022-07-24,COSD015,1
2022-07-24,COLA003,1
2022-07-24,ARLA002,1
2022-07-24,ARLA001,1
2022-07-24,COLA002,1
2022-07-23,CODU008,1
2022-07-22,CODU009,1
2022-07-22,COSD010,1
2022-07-22,ANKA026,1
2022-07-22,COSD013,1
2022-07-22,ARDU012,1
2022-07-22,COLA006,1
2022-07-22,PUKA004,1
2022-07-22,COSD022,1
2022-07-22,ARSD002,1
2022-07-22,CODU011,1
2022-07-22,ARLA001,1
2022-07-22,COKA003,1
2022-07-21,ARDU005,2
2022-07-21,COKA019,2
2022-07-21,COKA019,2
2022-07-21,ACPA016,2
2022-07-21,COKA017,2
2022-07-21,ACPA016,1
2022-07-21,ACPA014,1
2022-07-21,ARDU002,1
2022-07-20,COLA008,1
2022-07-20,CODU011,1
2022-07-20,COSD011,1
2022-07-20,COSD013,1
2022-07-20,ANSD016,1
2022-07-20,ACPA014,1
2022-07-20,COSD002,1
2022-07-20,CODU011,1
2022-07-20,COKA012,1
2022-07-20,COSD004,1
2022-07-20,COKA019,1
2022-07-20,COSD022,1
